Name,Team,Level,Age,AB,PA,H,1B,2B,3B,HR,R,RBI,SB,K%,BB%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
"Paul DeJong","WSN","AA",31,40,46,11,9,1,0,1,4,6,1,0.260869565,0.086956521,0.333333333,0.275,0.347826086,0.375,0.722826086,0.1,2.539556770177178,0.357142857,-0.36308041401207447,5.909905729810127,0.6529811602033461,0.3361179634280827,115.9197739957197,"18015"
"Sam Haggerty","TEX","AA,AAA",31,90,102,26,22,2,1,1,14,12,7,0.215686274,0.088235294,0.409090909,0.288888888,0.356435643,0.366666666,0.723102309,0.077777778,7.711816462202105,0.367647058,1.1606849431991577,12.894047463608652,-1.9845216029158546,0.335235852416199,89.96530010087822,"18054"
"Garrett Stubbs","PHI","AAA",32,264,309,70,50,12,0,8,45,50,5,0.200647249,0.100323624,0.5,0.265151515,0.351973684,0.401515151,0.753488835,0.136363636,3.997269031747655,0.314720812,-0.6429267469793558,41.32449552503911,0.8866187938818123,0.34260488225288516,102.84288157238912,"18067"
"Seth Brown","ARI","AAA",32,145,161,51,28,9,1,13,27,34,0,0.192546583,0.093167701,0.483870967,0.351724137,0.416149068,0.696551724,1.112700792,0.344827587,2.8205811337727997,0.376237623,-0.8466932792216539,39.62736808753307,15.982456500294756,0.46829570931677494,159.270163598074,"18171"
"Brett Sullivan","SDP","AAA",31,271,295,56,37,10,5,4,32,38,6,0.162711864,0.07118644,0.4375,0.206642066,0.264406779,0.324723247,0.589130026,0.118081181,7.0923988533677065,0.235294117,0.25201574387028813,20.439929798496713,-18.837637498723517,0.26742707834405416,53.02129892901075,"18217"
"Edwin Rios","CIN","AAA",31,472,546,116,65,23,2,26,69,94,0,0.329670329,0.115384615,0.35,0.245762711,0.336996336,0.468220338,0.805216674,0.222457627,2.447208613922566,0.330882352,-1.5827801628038287,79.11849402429841,7.665158441088424,0.3558936174754258,111.68557064305178,"18316"
"Daz Cameron","MIL","AAA",28,255,299,72,36,15,3,18,50,57,18,0.227424749,0.113712374,0.5,0.282352941,0.377926421,0.576470588,0.954397009,0.294117647,7.284991547613437,0.313953488,0.20231240708380938,57.53558963243038,18.406382051148718,0.4124313650721292,149.99131315689945,"18353"
"Travis Blankenhorn","LAA","AA,CPX",28,234,271,43,23,10,1,9,22,27,0,0.265682656,0.110701107,0.416666666,0.183760683,0.288888888,0.35042735,0.639316238,0.166666667,1.78738839,0.22077922,-0.5941378530114889,27.732471193004628,-2.7434234295000794,0.30959763725598655,93.95269741312778,"18395"
"Juan Yepez","WSN","A+,AAA",27,254,284,56,37,11,0,8,30,34,0,0.123239436,0.091549295,0.742857142,0.22047244,0.292253521,0.358267716,0.650521237,0.137795276,1.37596524625,0.224299065,-0.5791265908628702,27.155600802223198,-9.305331728239544,0.2980077679502669,76.22120718531048,"18400"
"P.J. Higgins","CIN","AAA",32,371,408,89,65,16,1,7,36,42,0,0.183823529,0.071078431,0.386666666,0.239892183,0.299754299,0.345013477,0.644767776,0.105121294,1.8762475969537578,0.280821917,-1.2867125254124403,38.19048607487142,-15.203215240054725,0.29485807811305914,72.46861311066914,"18433"
"Ali Sanchez","TOR","AAA",28,190,211,52,38,8,0,6,25,32,0,0.236966824,0.085308056,0.36,0.27368421,0.33649289,0.410526315,0.747019205,0.136842105,1.37332589,0.338235294,-0.48216729518026114,27.19289660006012,-0.4200224623159017,0.3368228072238759,101.81935393729735,"18551"
"Andy Ibanez","DET","AAA",32,139,160,36,24,9,1,2,11,16,4,0.1875,0.1125,0.6,0.258992805,0.35,0.381294964,0.731294964,0.122302159,4.107451340756235,0.314814814,-0.48764558508992195,20.572184186338845,-0.36652221167140797,0.33646572306752204,103.98954851070914,"18819"
"Jose Azocar","NYM","AAA",29,261,291,63,44,13,2,4,41,28,17,0.20274914,0.082474226,0.406779661,0.24137931,0.313793103,0.352490421,0.666283524,0.111111111,6.984143255152899,0.296482412,0.04460778087377548,30.033846266563568,-8.048425994817583,0.3062854943604305,75.94901131000113,"18821"
"Jahmai Jones","DET","AAA",27,170,205,47,28,9,4,6,33,29,8,0.224390243,0.11707317,0.52173913,0.276470588,0.392156862,0.482352941,0.874509803,0.205882353,7.678889065836892,0.344537815,0.16855014581233263,36.00124419837602,9.173526625925383,0.39243075280797246,139.9485687398813,"18872"
"Seby Zavala","BOS","AAA,CPX",31,225,266,37,16,12,1,8,29,26,2,0.357142857,0.127819548,0.357894736,0.164444444,0.272727272,0.333333333,0.606060605,0.168888889,4.685192527432385,0.23015873,-0.03162650018930435,21.37974573176295,-13.475991537161764,0.27880230591152655,60.155775194434916,"18887"
"Leody Taveras","SEA","AAA",26,325,372,91,62,15,3,11,62,69,27,0.153225806,0.110215053,0.719298245,0.28,0.357526881,0.446153846,0.803680727,0.166153846,7.833361429718359,0.305343511,4.112069626804441,53.78540484813468,-0.8475585708258873,0.3572228141229429,102.10639117897303,"18900"
"Chris Okey","LAD","AAA",30,149,161,34,25,5,1,3,16,23,0,0.248447204,0.055900621,0.225,0.228187919,0.279503105,0.335570469,0.615073574,0.10738255,2.7991071400000003,0.289719626,-0.26922946237027645,11.796439116207873,-11.848472471030439,0.27921933565080537,54.72161714622663,"19245"
"Cavan Biggio","LAA","AAA",30,250,296,67,46,14,2,5,47,35,4,0.25,0.121621621,0.486486486,0.268,0.375,0.4,0.775,0.132,5.218224729381774,0.358381502,-1.4141103592701256,43.222697699618834,2.5665840750460847,0.35872791767925827,103.5926021096611,"19252"
"Stone Garrett","WSN","AAA",29,46,51,4,2,2,0,0,1,2,1,0.431372549,0.098039215,0.227272727,0.086956521,0.176470588,0.130434782,0.30690537,0.043478261,3.3534868365873427,0.166666666,0.14078647550195456,-1.097590977038358,-7.7718036414041265,0.15788851999769024,-16.412370827018066,"19273"
"Armando Alvarez","MIN","AAA",30,137,153,31,20,7,0,4,19,22,0,0.287581699,0.091503267,0.318181818,0.226277372,0.307189542,0.364963503,0.672153045,0.138686131,1.8044425025000002,0.303370786,-0.3045267127454281,15.985945251988374,-4.036692741108931,0.3078014725953146,76.31051407751596,"19292"
"Nick Senzel","LAD","AA,AAA",30,365,425,92,61,17,2,12,52,66,8,0.183529411,0.110588235,0.602564102,0.252054794,0.34117647,0.408219178,0.749395648,0.156164384,5.001352224630802,0.283687943,0.23279024474322796,53.65534132794065,-8.40632113739328,0.3372726633020167,91.41932863260455,"19293"
"Nick Solak","PIT","AAA",30,419,482,139,101,23,1,14,76,73,10,0.13692946,0.099585062,0.727272727,0.331742243,0.410788381,0.491646778,0.902435159,0.159904535,4.5016485537096695,0.364431486,-0.6927851475775242,88.68803371371455,25.61018068970866,0.40240583247719447,142.61222995199307,"19294"
"Donovan Walton","PHI","AAA",31,434,504,117,88,16,0,13,69,64,4,0.132936507,0.109126984,0.820895522,0.269585253,0.355864811,0.396313364,0.752178175,0.126728111,2.7696930134215103,0.288088642,-2.2912947786971927,67.5713639421402,1.614438788407897,0.3429792543568934,101.01577253525413,"19314"
"Matt Thaiss","TBR","AAA",30,55,65,11,7,3,0,1,3,8,0,0.2,0.138461538,0.692307692,0.2,0.323076923,0.309090909,0.632167832,0.109090909,0.17575187125,0.243902439,-0.14380428101867437,6.464330174314939,-2.042019299876727,0.3018146138924819,73.87438568417987,"19318"
"Jose Rojas","NYY","AAA",32,446,517,128,57,35,4,32,77,105,15,0.208897485,0.125725338,0.601851851,0.286995515,0.379110251,0.598654708,0.977764959,0.311659193,6.022637431148923,0.310679611,1.0356284193694592,102.75701261242844,35.09881756385779,0.41996193729167763,152.4988679734387,"19331"
"Nicky Lopez","ARI","AAA",30,258,301,69,55,11,3,0,38,20,7,0.122923588,0.109634551,0.891891891,0.26744186,0.352159468,0.333333333,0.685492801,0.065891473,5.646522876614391,0.303964757,-1.3005173918791115,34.13182329501254,-7.002670115574776,0.3213002101527496,78.86741176714865,"19339"
"Weston Wilson","PHI","A,AAA",30,114,137,27,18,5,1,3,25,12,5,0.211678832,0.160583941,0.758620689,0.236842105,0.364963503,0.377192982,0.742156485,0.140350877,6.422773484858729,0.292682926,-0.7426068494096398,18.861970132150276,0.9808607454677689,0.3473178526780901,105.6656793598795,"19358"
"Trenton Brooks","SDP","AAA",29,324,399,89,50,23,1,15,59,68,3,0.157894736,0.160401002,1.015873015,0.274691358,0.387909319,0.49074074,0.878650059,0.216049382,3.959689313244608,0.291338582,-0.24508135905489326,68.24529546539073,9.64703631440883,0.3861606800103489,109.51210491701302,"19384"
"Brian Serven","DET","A,AAA",30,221,260,51,38,10,0,3,31,32,1,0.269230769,0.119230769,0.442857142,0.23076923,0.334615384,0.316742081,0.651357465,0.085972851,2.8713790046437007,0.317880794,-0.45310999639332294,27.60604647698711,-6.327439627024425,0.31028217466977925,86.60830576662843,"19422"
"Yonny Hernandez","NYM","AA,AAA",27,366,417,111,91,16,3,1,52,38,10,0.093525179,0.091127098,0.974358974,0.303278688,0.379562043,0.371584699,0.751146742,0.068306011,5.03834527194349,0.337423312,-1.3528708601370454,58.840655712246786,5.197965143084418,0.34930784600536996,106.11073877773734,"19432"
"Andruw Monasterio","MIL","AAA",28,112,130,28,18,6,0,4,18,11,8,0.238461538,0.123076923,0.516129032,0.25,0.346153846,0.410714285,0.756868131,0.160714285,5.049308732656246,0.307692307,-0.06923703569918871,17.510312039250305,0.4976130908669734,0.34374522108298083,105.84717087738291,"19455"
"Cooper Hummel","NYY","AAA",30,148,189,44,24,3,4,13,38,35,2,0.227513227,0.185185185,0.813953488,0.297297297,0.439153439,0.635135135,1.074288574,0.337837838,5.325826925379214,0.329787234,-1.5011887676082551,43.847595151998775,18.68185919199206,0.4590515923247766,175.24415456996633,"19458"
"Alex De Goti","TEX","AAA",30,279,335,64,50,11,0,3,35,33,3,0.220895522,0.122388059,0.554054054,0.229390681,0.33030303,0.301075268,0.631378298,0.071684587,2.611967819683856,0.29326923,-1.6633717701770365,31.611133293958908,-17.58790634408354,0.3022893968856696,68.5887414826813,"19477"
"Andrew Knizner","SFG","AAA",30,98,129,37,25,11,0,1,16,21,0,0.139534883,0.147286821,1.055555555,0.37755102,0.511627906,0.520408163,1.032036069,0.142857143,1.617958556702825,0.444444444,-0.9017669805325568,31.334579043457396,13.844903193781265,0.46982296723728034,182.33978532663303,"19514"
"Zack Short","HOU","AAA",30,385,475,77,44,18,0,15,55,46,5,0.252631578,0.164210526,0.65,0.2,0.341052631,0.363636363,0.704688994,0.163636363,2.9563960042869724,0.243137254,-1.0000089867971838,56.12249920484045,-13.637333117757054,0.32831188553257995,90.84290320668084,"19562"
"Nate Mondou","SDP","AAA",30,467,552,144,107,27,4,6,69,74,8,0.143115942,0.117753623,0.82278481,0.308351177,0.4,0.421841541,0.821841541,0.113490364,4.215673029397644,0.357512953,-2.844478976447135,89.94449317461552,8.876224875512737,0.3773032275352689,103.9953983663882,"19563"
"Chas McCormick","HOU","AAA,CPX",30,40,44,6,3,0,0,3,5,6,3,0.272727272,0.09090909,0.333333333,0.15,0.227272727,0.375,0.602272727,0.225,5.227922553773667,0.12,0.03644168423488736,2.6431863943141805,-3.766077931781401,0.25721268598423447,54.92296044950934,"19599"
"Bryan De La Cruz","NYY","AAA",28,369,411,97,66,15,1,15,47,49,8,0.250608272,0.08515815,0.339805825,0.262872628,0.330900243,0.430894308,0.761794551,0.16802168,4.544949366140807,0.322834645,0.2540739709511399,54.359486244967584,0.5731841850787491,0.3408503619423748,101.89289142956842,"19600"
"Daniel Johnson","SFG","AAA",29,206,220,55,30,13,3,9,32,35,7,0.172727272,0.054545454,0.315789473,0.266990291,0.313636363,0.490291262,0.803927625,0.223300971,7.244955060747268,0.289308176,0.5493848249316216,29.934309199613963,-2.039594188170995,0.3466930882497267,102.17769453062986,"19643"
"Mike Brosseau","SDP","AAA",31,302,344,67,44,14,0,9,38,39,6,0.197674418,0.095930232,0.485294117,0.221854304,0.308139534,0.357615894,0.665755428,0.13576159,3.9484270780514015,0.254385964,0.06164148775860667,33.237773568016294,-17.28303131403327,0.30476119889076364,58.81388757141879,"19683"
"Darick Hall","PIT","A,AAA",29,193,222,39,30,5,0,4,19,24,0,0.279279279,0.117117117,0.419354838,0.202072538,0.306306306,0.29015544,0.596461746,0.088082902,1.3891374499967044,0.275590551,-0.9749008687213063,19.16447397638766,-9.83011076282056,0.28603241760451514,67.80005118818222,"19717"
"Dairon Blanco","KCR","AAA",32,257,295,65,43,13,1,8,49,26,32,0.216949152,0.081355932,0.375,0.252918287,0.33217993,0.40466926,0.73684919,0.151750973,8.103999566711085,0.306451612,4.400859097018838,37.3973356356026,-1.2084042857288064,0.3343176196190725,93.48380738800043,"19779"
"Jhonny Pereda","MIN","AAA",29,159,192,49,33,11,1,4,28,25,0,0.208333333,0.161458333,0.775,0.3081761,0.421875,0.465408805,0.887283805,0.157232705,2.74154134625,0.387931034,-0.5155231268145144,35.58570879958266,8.779692682248292,0.4037101628879706,127.50765286887777,"19802"
"Jason Delay","ATL","AA,AAA",30,230,251,46,35,10,0,1,17,14,1,0.195219123,0.059760956,0.306122448,0.2,0.261044176,0.256521739,0.517565915,0.056521739,2.4169168851444733,0.25,-0.2617319729179144,13.728988368228933,-18.333556938751677,0.24670685534496384,44.435432620718096,"19806"
"Charles Leblanc","ATL","AAA",29,79,95,23,21,2,0,0,8,8,0,0.2,0.126315789,0.631578947,0.29113924,0.393617021,0.316455696,0.710072717,0.025316456,1.4252773360189628,0.37704918,-0.7537907781079412,12.6596208246835,0.22726390086491133,0.3420372985778971,104.58380628745199,"19813"
"Joshua Palacios","CHW","AAA",29,66,82,13,7,3,0,3,7,9,3,0.195121951,0.134146341,0.6875,0.196969696,0.329268292,0.378787878,0.70805617,0.181818182,3.078327873647291,0.204081632,-0.9508099956437945,9.728451479304299,-1.0026355496759567,0.32464386268359857,82.55102600986622,"19818"
"Chuckie Robinson","LAA","AAA",30,284,317,74,57,10,2,5,43,48,1,0.249211356,0.078864353,0.316455696,0.26056338,0.329113924,0.362676056,0.69178998,0.102112676,4.296969559315832,0.341584158,-0.4506378644146025,34.525759399928276,-12.029749750099956,0.31821372463733333,75.71634830059025,"19824"
"Abraham Toro","BOS","AAA",28,184,216,50,31,9,2,8,31,27,3,0.259259259,0.125,0.482142857,0.27173913,0.36574074,0.472826086,0.838566826,0.201086956,5.966233401687351,0.341463414,0.09245548769831657,34.33569085710477,6.068437219790928,0.3726164566146003,120.64547387172011,"19844"
"Rene Pinto","TOR","AAA,CPX",28,239,259,62,29,21,0,12,46,47,2,0.312741312,0.069498069,0.222222222,0.259414225,0.308880308,0.497907949,0.806788257,0.238493724,4.517512730920606,0.337837837,0.04556454811245203,35.0637310454795,-2.530846922641069,0.34591934625706616,86.16133323482642,"19859"
"Drew Ellis","SFG","AA,AAA",29,209,247,42,25,6,0,11,28,29,0,0.263157894,0.133603238,0.507692307,0.200956937,0.319838056,0.387559808,0.707397864,0.186602871,1.17801339,0.231343283,-0.5225325468927622,28.74218226461135,-5.545438548043138,0.32205828770934813,90.38779829071734,"19873"
"Tristan Gray","CHW","AAA",29,248,282,67,39,15,4,9,40,44,3,0.237588652,0.085106382,0.358208955,0.27016129,0.333333333,0.471774193,0.805107526,0.201612903,6.162411641464251,0.324022346,-0.39910395443439484,39.271103528085504,2.366633501592434,0.3491758229477065,98.3134630082818,"19877"
"Emmanuel Rivera","BAL","AAA",29,222,246,66,56,8,1,1,20,31,3,0.203252032,0.077235772,0.38,0.297297297,0.361788617,0.355855855,0.717644472,0.058558558,4.106042628808712,0.377906976,-0.06826694402843714,31.137912189100216,-1.055348897840551,0.33408710675510933,99.8048547972574,"19890"
"Diego Castillo","NYM","AAA",27,233,263,61,44,10,0,7,35,31,0,0.193916349,0.110266159,0.56862745,0.261802575,0.342205323,0.394849785,0.737055108,0.13304721,2.2074380616294276,0.306818181,-1.990681922994554,33.769296567406926,-0.6487020743224328,0.33625658564694483,94.81300258785618,"19906"
"Daulton Varsho","TOR","A,AAA,CPX",28,47,50,8,5,0,0,3,5,10,0,0.24,0.02,0.083333333,0.170212765,0.2,0.361702127,0.561702127,0.191489362,1.60119047125,0.151515151,-0.06825966853648424,2.7117080683658994,-3.792443067317161,0.2503179705142975,45.390463683040444,"19918"
"Blake Perkins","MIL","AAA,CPX",28,44,56,12,10,1,0,1,10,4,3,0.303571428,0.214285714,0.705882352,0.272727272,0.428571428,0.363636363,0.792207791,0.090909091,4.424207330777723,0.423076923,-0.503452330827713,9.68909500188127,1.9903179819037005,0.38873743052993504,126.17327244253617,"19921"
"Luke Williams","ATL","AAA",28,88,96,10,9,1,0,0,4,2,3,0.333333333,0.072916666,0.21875,0.113636363,0.1875,0.125,0.3125,0.011363637,4.615363137453141,0.178571428,0.45619572792202234,-1.8348036796850797,-14.398027518491233,0.16075443165997663,-11.895257673309183,"19931"
"Cristian Pache","ARI","AAA",26,247,288,62,40,15,2,5,44,25,8,0.267361111,0.118055555,0.441558441,0.251012145,0.350877192,0.388663967,0.739541159,0.137651822,6.399388809819028,0.345454545,-0.01860057283192873,37.30387406655,-4.992613741677535,0.3407534728970444,80.04668918680751,"19948"
"Carter Kieboom","LAA","AAA",27,370,402,118,90,17,2,9,48,57,11,0.189054726,0.074626865,0.394736842,0.318918918,0.368159203,0.448648648,0.816807851,0.12972973,5.1555254365667045,0.37979094,0.7924120402894914,61.108076663975034,2.069229098324088,0.3653450195034246,99.05748042051611,"19958"
"Taylor Trammell","HOU","AAA,CPX",27,51,66,15,5,6,0,4,13,12,2,0.151515151,0.151515151,1,0.294117647,0.393939393,0.647058823,1.040998216,0.352941176,5.563448924048323,0.268292682,0.2740322658792138,13.814499380596214,4.371874930866296,0.4374103916413856,156.911644339435,"19960"
"Eguy Rosario","SDP","A+,AA,AAA,CPX",25,219,244,42,29,8,0,5,24,24,10,0.303278688,0.094262295,0.31081081,0.191780821,0.266393442,0.296803652,0.563197094,0.105022831,4.680057641936677,0.26056338,0.15821873676031828,16.170925699991372,-17.465826845842216,0.2689219801152339,48.113997581603144,"19964"
"Bobby Dalbec","MIL","AAA",30,402,455,108,55,27,2,24,65,82,5,0.34065934,0.098901098,0.29032258,0.268656716,0.349450549,0.524875621,0.87432617,0.256218905,4.938728276839484,0.373333333,0.11179710272699594,75.59318967489656,16.048743355554905,0.38118285544643316,126.73964529056693,"19966"
"Jared Oliva","MIL","AAA",29,349,398,88,58,15,4,11,63,44,57,0.20603015,0.087939698,0.426829268,0.252148997,0.33502538,0.412607449,0.747632829,0.160458452,8.887156283709396,0.299610894,7.790835639461875,51.82182667450165,-0.2632054905488545,0.3384043388257777,102.41551196432455,"19968"
"Tres Barrera","TBR","AA,AAA",30,235,269,49,36,5,0,8,25,33,1,0.245353159,0.096654275,0.393939393,0.208510638,0.298507462,0.331914893,0.630422355,0.123404255,2.2476589828837996,0.251533742,-0.4458285542204976,25.497162322677823,-7.308451589964179,0.2953129888915304,75.51275038624122,"19977"
"Conner Capel","ATL","AAA",28,367,414,86,63,10,3,10,43,39,21,0.200483091,0.101449275,0.506024096,0.234332425,0.314009661,0.359673024,0.673682685,0.125340599,6.2324725555356855,0.274368231,1.4639864368364215,43.514855606133175,-10.664047198718357,0.30854511376164384,83.06418668013235,"19983"
"Bryce Johnson","SDP","AAA",29,167,200,45,29,12,1,3,29,23,11,0.245,0.125,0.510204081,0.269461077,0.374358974,0.407185628,0.781544602,0.137724551,6.715750112308127,0.365217391,0.7345280391164124,30.064728377215403,1.1400523165388297,0.36016614926167023,96.39311835585367,"20002"
"Keston Hiura","COL","AAA",28,383,445,104,59,21,3,21,62,67,1,0.276404494,0.105617977,0.382113821,0.271540469,0.368539325,0.506527415,0.87506674,0.234986946,3.5789057268972515,0.34439834,-1.2001093933358788,74.87022178852664,9.5162736126195,0.38310554851819806,106.62752727956676,"20003"
"Miles Mastrobuoni","SEA","AAA",29,115,142,34,22,11,0,1,22,18,9,0.126760563,0.176056338,1.388888888,0.295652173,0.415492957,0.417391304,0.832884261,0.121739131,5.201637867088335,0.336734693,0.41323591163381934,24.329804349764977,3.475286055430568,0.3864842346856292,120.3313459222161,"20017"
"Bligh Madris","DET","A,AAA",29,210,243,50,31,10,1,8,34,46,3,0.234567901,0.119341563,0.508771929,0.238095238,0.327800829,0.409523809,0.737324638,0.171428571,4.178516253705842,0.285714285,-1.3217506799846888,30.79059072326925,-0.8807122807571641,0.3362582778534949,102.39039671686756,"20054"
"Alan Trejo","TEX","AAA",29,341,381,89,48,26,1,14,58,65,2,0.236220472,0.078740157,0.333333333,0.260997067,0.322751322,0.466275659,0.789026981,0.205278592,4.0670278630862144,0.311203319,-0.723401331808418,50.41291129864786,-5.5418173643198205,0.34380517056379367,94.44610185223793,"20056"
